CLIENTE,STATUS,IDADE,ESTADO,RESIDENCIA,TEMP_RESID_ANO_COMPLET,ESTADO_CIVIL,INSTRU,RENDA_TOTAL,RST
CLI_1707,bom,57,RJ,PROP,25.0,SOLTEIRO,SEC,8307,sim
CLI_1708,bom,59,SC,PROP,20.0,VIUVO,SUP,7875,sim
CLI_1709,bom,36,RJ,OUTR,13.0,SOLTEIRO,SEC,6647,sim
CLI_1710,bom,62,SC,PROP,50.0,CASADO,SUP,8392,sim
CLI_1711,bom,44,SP,PROP,17.0,CASADO,SUP,7006,sim
CLI_1712,mau,25,RJ,PROP,14.0,SOLTEIRO,SUP,4551,sim
CLI_1713,mau,38,MG,PROP,10.0,CASADO,Não Informado,6448,sim
CLI_1714,bom,23,RJ,PROP,8.0,SOLTEIRO,SUP,4153,sim
CLI_1715,bom,28,RJ,OUTR,16.0,SOLTEIRO,Não Informado,5668,sim
CLI_1716,bom,28,RJ,OUTR,10.0,SOLTEIRO,SUP,5502,sim
CLI_1717,bom,68,SP,PROP,33.0,CASADO,SUP,9150,sim
CLI_1718,bom,29,RJ,PROP,8.0,SOLTEIRO,Não Informado,5303,sim
CLI_1719,mau,22,RJ,Não Informado,20.0,SOLTEIRO,PRIM,4280,sim
CLI_1720,bom,25,SP,PROP,1.0,CASADO,SUP,5164,sim
CLI_1721,bom,35,RJ,ALUG,2.0,SOLTEIRO,SUP,6482,sim
CLI_1722,mau,29,RJ,PROP,13.0,SOLTEIRO,Não Informado,6025,sim
CLI_1723,bom,44,RJ,ALUG,2.0,SOLTEIRO,SUP,6489,nao
CLI_1724,bom,39,SC,PROP,12.0,CASADO,Não Informado,5779,sim
CLI_1725,bom,31,RJ,PROP,2.0,SOLTEIRO,SEC,5035,nao
CLI_1726,bom,51,RJ,PROP,18.0,SOLTEIRO,SUP,6804,sim
CLI_1727,bom,49,RJ,PROP,9.0,SOLTEIRO,SUP,7860,sim
CLI_1728,bom,66,SP,PROP,12.0,CASADO,SUP,8400,sim
CLI_1729,bom,33,RJ,PROP,13.0,SOLTEIRO,SEC,5251,sim
CLI_1730,bom,27,RJ,PROP,16.0,SOLTEIRO,SUP,5109,sim
CLI_1731,bom,82,SC,PROP,20.0,CASADO,SUP,9880,sim
CLI_1732,bom,29,SP,PROP,5.0,CASADO,PRIM,5789,sim
CLI_1733,mau,59,SP,PROP,12.0,CASADO,Não Informado,8413,sim
CLI_1734,bom,28,RJ,ALUG,3.0,SOLTEIRO,Não Informado,5743,sim
CLI_1735,bom,33,MG,PROP,2.0,CASADO,SEC,5933,sim
CLI_1736,bom,21,RJ,PROP,10.0,SOLTEIRO,SUP,4030,sim
CLI_1737,bom,25,RJ,PROP,11.0,SOLTEIRO,SUP,5129,sim
CLI_1738,bom,31,RJ,PROP,8.0,SOLTEIRO,Não Informado,4855,sim
CLI_1739,mau,47,SP,PROP,8.0,SOLTEIRO,SUP,6759,sim
CLI_1740,bom,21,SP,ALUG,3.0,CASADO,SEC,23258,sim
CLI_1741,bom,43,SP,PROP,8.0,CASADO,SUP,6184,sim
CLI_1742,bom,57,SC,PROP,22.0,CASADO,SUP,8226,sim
CLI_1743,bom,59,SC,PROP,11.0,CASADO,Não Informado,7495,sim
CLI_1744,bom,31,RJ,ALUG,2.0,SOLTEIRO,SUP,4837,sim
CLI_1745,bom,40,SP,PROP,17.0,CASADO,SUP,7091,sim
CLI_1746,mau,52,SP,PROP,1.0,CASADO,SEC,8230,nao
CLI_1747,bom,40,RJ,ALUG,7.0,SOLTEIRO,SEC,7100,nao
CLI_1748,mau,35,RJ,PROP,16.0,SOLTEIRO,SEC,5261,sim
CLI_1749,bom,28,RJ,PROP,23.0,SOLTEIRO,SUP,5781,nao
CLI_1750,bom,35,RJ,ALUG,2.0,SOLTEIRO,SUP,6657,sim
CLI_1751,bom,49,SP,PROP,20.0,CASADO,SUP,6457,sim
CLI_1752,mau,31,SP,ALUG,2.0,CASADO,SEC,5610,sim
CLI_1753,mau,36,RJ,ALUG,4.0,SOLTEIRO,Não Informado,6783,nao
CLI_1754,bom,64,RJ,PROP,34.0,SOLTEIRO,Não Informado,8797,sim
CLI_1755,bom,50,SP,PROP,13.0,CASADO,SEC,8198,sim
CLI_1756,bom,20,RJ,PROP,12.0,SOLTEIRO,SEC,4858,sim
CLI_1757,bom,64,MG,PROP,3.0,CASADO,SEC,9259,sim
CLI_1758,mau,25,RJ,PROP,12.0,SOLTEIRO,SEC,5117,sim
CLI_1759,bom,25,RJ,PROP,12.0,SOLTEIRO,Não Informado,4067,sim
CLI_1760,bom,28,RJ,Não Informado,9.0,SOLTEIRO,Não Informado,4789,sim
CLI_1761,mau,22,RJ,PROP,9.0,SOLTEIRO,PRIM,5052,sim
CLI_1762,bom,27,SP,OUTR,1.0,CASADO,Não Informado,5131,sim
CLI_1763,bom,57,SP,PROP,18.0,CASADO,Não Informado,8828,nao
CLI_1764,bom,56,SC,PROP,20.0,CASADO,Não Informado,7513,nao
CLI_1765,bom,29,RJ,PROP,6.0,SOLTEIRO,SUP,5685,sim
CLI_1766,bom,41,RJ,PROP,8.0,SOLTEIRO,SUP,6191,sim
CLI_1767,bom,32,RJ,PROP,2.0,SOLTEIRO,Não Informado,5913,sim
CLI_1768,mau,59,MG,PROP,8.0,CASADO,SUP,7986,sim
CLI_1769,mau,67,SP,PROP,25.0,CASADO,Não Informado,8762,sim
CLI_1770,bom,35,SC,PROP,4.0,CASADO,SUP,6164,sim
CLI_1771,bom,33,RJ,PROP,30.0,SOLTEIRO,SEC,4896,sim
CLI_1772,bom,22,RJ,PROP,12.0,SOLTEIRO,SEC,4970,sim
CLI_1773,mau,48,SP,PROP,11.0,CASADO,SUP,7819,sim
CLI_1774,bom,31,RJ,Não Informado,29.0,SOLTEIRO,Não Informado,5528,sim
CLI_1775,bom,33,RJ,Não Informado,13.0,SOLTEIRO,SUP,4992,sim
CLI_1776,bom,27,RJ,OUTR,20.0,SOLTEIRO,SUP,5384,sim
CLI_1777,bom,24,RJ,PROP,4.0,SOLTEIRO,Não Informado,5570,sim
CLI_1778,bom,29,RJ,PROP,12.0,SOLTEIRO,Não Informado,6004,sim
CLI_1779,bom,43,MG,PROP,13.0,CASADO,SEC,7003,nao
CLI_1780,mau,49,MG,PROP,14.0,CASADO,SEC,6536,sim
CLI_1781,bom,48,SP,PROP,13.0,CASADO,SUP,7645,sim
CLI_1782,mau,39,RJ,PROP,36.0,SOLTEIRO,SUP,7024,nao
CLI_1783,bom,48,SC,ALUG,20.0,CASADO,SUP,7652,sim
CLI_1784,mau,34,RJ,PROP,2.0,SOLTEIRO,SEC,5092,sim
CLI_1785,mau,38,RJ,ALUG,5.0,SOLTEIRO,SUP,5533,sim
CLI_1786,mau,42,SP,PROP,25.0,CASADO,SUP,7198,sim
CLI_1787,bom,25,SC,PROP,5.0,CASADO,SEC,5049,sim
CLI_1788,bom,66,SP,PROP,12.0,CASADO,SUP,8604,sim
CLI_1789,bom,23,RJ,ALUG,13.0,SOLTEIRO,Não Informado,4698,nao
CLI_1790,bom,20,RJ,PROP,12.0,SOLTEIRO,SEC,4017,sim
CLI_1791,bom,57,MG,ALUG,2.0,CASADO,Não Informado,7526,sim
CLI_1792,bom,29,RJ,PROP,16.0,SOLTEIRO,SEC,5309,sim
CLI_1793,bom,28,RJ,PROP,13.0,SOLTEIRO,Não Informado,5025,sim
CLI_1794,mau,21,RJ,OUTR,10.0,SOLTEIRO,SEC,5381,nao
CLI_1795,bom,23,RJ,ALUG,10.0,SOLTEIRO,SEC,5048,sim
CLI_1796,bom,33,SP,PROP,2.0,CASADO,SEC,5886,sim
CLI_1797,bom,25,RJ,PROP,24.0,SOLTEIRO,SEC,4974,sim
CLI_1798,bom,25,RJ,PROP,7.0,SOLTEIRO,SUP,5718,sim
CLI_1799,mau,63,RJ,ALUG,10.0,SOLTEIRO,SUP,8346,sim
CLI_1800,bom,24,RJ,PROP,4.0,SOLTEIRO,Não Informado,4448,sim
CLI_1801,mau,67,SP,PROP,25.0,CASADO,Não Informado,8914,sim
CLI_1802,bom,47,MG,Não Informado,12.0,CASADO,SUP,7779,sim
CLI_1803,mau,35,RJ,PROP,16.0,SOLTEIRO,SEC,6652,sim
CLI_1804,mau,25,RJ,PROP,12.0,SOLTEIRO,SEC,5550,sim
CLI_1805,bom,29,RJ,PROP,12.0,SOLTEIRO,SUP,5402,sim
CLI_1806,bom,28,RJ,PROP,26.0,SOLTEIRO,Não Informado,4820,sim
CLI_1807,mau,21,RJ,PROP,11.0,SOLTEIRO,Não Informado,5018,sim
CLI_1808,mau,32,SC,ALUG,5.0,CASADO,Não Informado,5527,sim
CLI_1809,mau,30,RJ,PROP,8.0,SOLTEIRO,SEC,4884,sim
CLI_1810,bom,31,RJ,PROP,2.0,SOLTEIRO,SUP,5555,sim
CLI_1811,bom,21,RJ,PROP,10.0,SOLTEIRO,SUP,3748,sim
CLI_1812,bom,31,RJ,Não Informado,29.0,SOLTEIRO,Não Informado,4674,sim
CLI_1813,bom,33,MG,PROP,1.0,CASADO,Não Informado,5411,sim
CLI_1814,bom,34,RJ,PROP,34.0,SOLTEIRO,PRIM,4921,sim
CLI_1815,bom,28,RJ,OUTR,14.0,SOLTEIRO,Não Informado,5542,sim
CLI_1816,bom,23,RJ,PROP,19.0,SOLTEIRO,SUP,4449,sim
CLI_1817,bom,42,RJ,PROP,2.0,SOLTEIRO,SEC,6672,sim
CLI_1818,bom,41,RJ,PROP,8.0,SOLTEIRO,SUP,5704,sim
CLI_1819,bom,20,RJ,PROP,5.0,SOLTEIRO,Não Informado,4811,sim
CLI_1820,bom,29,RJ,PROP,15.0,SOLTEIRO,SUP,5034,sim
CLI_1821,bom,36,RJ,PROP,19.0,SOLTEIRO,SUP,6304,sim
CLI_1822,mau,39,RJ,PROP,36.0,SOLTEIRO,SUP,5830,nao
CLI_1823,mau,19,RJ,OUTR,13.0,SOLTEIRO,SUP,3801,nao
CLI_1824,bom,48,MG,PROP,16.0,CASADO,SEC,7400,sim
CLI_1825,bom,36,SP,ALUG,4.0,CASADO,SUP,6771,sim
CLI_1826,bom,32,RJ,PROP,14.0,SOLTEIRO,SUP,6106,sim
CLI_1827,mau,30,RJ,PROP,8.0,SOLTEIRO,SEC,5555,sim
CLI_1828,mau,59,SP,PROP,12.0,CASADO,Não Informado,7614,sim
CLI_1829,bom,56,SP,PROP,20.0,CASADO,SUP,8524,sim
CLI_1830,bom,49,SP,PROP,1.0,CASADO,PRIM,6833,sim
CLI_1831,bom,22,RJ,PROP,1.0,SOLTEIRO,SUP,5089,sim
CLI_1832,bom,33,RJ,ALUG,3.0,SOLTEIRO,SUP,5504,sim
CLI_1833,bom,51,SP,ALUG,2.0,CASADO,Não Informado,7328,nao
CLI_1834,bom,32,RJ,PROP,18.0,SOLTEIRO,SUP,5781,sim
CLI_1835,bom,55,SC,PROP,10.0,CASADO,SUP,8674,sim
CLI_1836,bom,28,RJ,PROP,20.0,SOLTEIRO,SUP,4902,nao
CLI_1837,bom,69,SC,PROP,40.0,CASADO,SEC,8975,sim
CLI_1838,bom,26,RJ,OUTR,11.0,SOLTEIRO,Não Informado,4708,sim
CLI_1839,bom,28,RJ,PROP,31.0,SOLTEIRO,SUP,5412,sim
CLI_1840,mau,52,SC,PROP,23.0,CASADO,SEC,6856,sim
CLI_1841,bom,49,SP,PROP,5.0,CASADO,SUP,7034,sim
CLI_1842,bom,32,SP,PROP,10.0,CASADO,SEC,5598,sim
CLI_1843,bom,36,SP,PROP,11.0,CASADO,SEC,6132,sim
CLI_1844,bom,33,RJ,Não Informado,13.0,SOLTEIRO,SUP,5156,sim
CLI_1845,mau,24,RJ,PROP,4.0,SOLTEIRO,SEC,3968,sim
CLI_1846,mau,31,MG,PROP,31.0,CASADO,SUP,5690,sim
CLI_1847,mau,19,RJ,PROP,18.0,SOLTEIRO,SEC,4492,nao
CLI_1848,bom,23,RJ,PROP,23.0,SOLTEIRO,SEC,3950,sim
CLI_1849,mau,29,RJ,PROP,13.0,SOLTEIRO,Não Informado,5404,sim
CLI_1850,mau,46,SC,PROP,20.0,CASADO,Não Informado,7198,sim
CLI_1851,bom,45,SC,PROP,10.0,CASADO,SUP,7637,sim
CLI_1852,bom,23,RJ,OUTR,11.0,SOLTEIRO,SUP,3804,sim
CLI_1853,mau,23,SP,PROP,10.0,CASADO,SEC,4768,nao
CLI_1854,bom,20,RJ,PROP,20.0,SOLTEIRO,SUP,4815,sim
CLI_1855,bom,63,SP,PROP,5.0,CASADO,SEC,8699,sim
CLI_1856,bom,54,SP,PROP,24.0,CASADO,SEC,8438,sim
CLI_1857,bom,41,MG,PROP,10.0,CASADO,SUP,6706,sim
CLI_1858,bom,27,RJ,PROP,16.0,SOLTEIRO,SUP,4560,sim
CLI_1859,mau,22,RJ,OUTR,10.0,SOLTEIRO,SEC,5133,sim
CLI_1860,mau,42,SP,PROP,2.0,CASADO,PRIM,6418,sim
CLI_1861,bom,37,RJ,PROP,1.0,SOLTEIRO,Não Informado,6122,sim
CLI_1862,bom,51,RJ,PROP,18.0,SOLTEIRO,SUP,7923,sim
CLI_1863,bom,41,RJ,PROP,10.0,SOLTEIRO,Não Informado,7316,sim
CLI_1864,bom,31,RJ,PROP,2.0,SOLTEIRO,SEC,4820,sim
CLI_1865,mau,34,RJ,Não Informado,12.0,SOLTEIRO,SEC,5536,sim
CLI_1866,bom,34,RJ,PROP,33.0,SOLTEIRO,SUP,5334,sim
CLI_1867,bom,23,RJ,PROP,19.0,SOLTEIRO,SUP,4647,sim
CLI_1868,bom,24,SC,PROP,8.0,CASADO,SUP,5401,nao
CLI_1869,mau,24,RJ,PROP,4.0,SOLTEIRO,SEC,4515,sim
CLI_1870,mau,22,RJ,PROP,20.0,SOLTEIRO,SUP,4382,sim
CLI_1871,bom,28,RJ,ALUG,10.0,SOLTEIRO,SUP,4315,sim
CLI_1872,bom,30,SC,PROP,1.0,CASADO,SUP,4529,sim
CLI_1873,bom,30,RJ,PROP,11.0,SOLTEIRO,SEC,6072,sim
CLI_1874,bom,59,SP,PROP,45.0,CASADO,SUP,8408,sim
CLI_1875,bom,23,RJ,PROP,15.0,SOLTEIRO,Não Informado,5199,sim
CLI_1876,mau,30,RJ,PROP,24.0,SOLTEIRO,Não Informado,4858,sim
CLI_1877,bom,23,RJ,PROP,8.0,SOLTEIRO,SUP,5178,sim
CLI_1878,mau,30,RJ,PROP,14.0,SOLTEIRO,SUP,5232,nao
CLI_1879,bom,42,MG,PROP,5.0,CASADO,Não Informado,6258,sim
CLI_1880,bom,31,RJ,PROP,13.0,SOLTEIRO,Não Informado,5350,sim
CLI_1881,bom,41,RJ,PROP,10.0,SOLTEIRO,SEC,6182,sim
CLI_1882,bom,57,SP,PROP,18.0,CASADO,Não Informado,7534,nao
CLI_1883,bom,61,SP,PROP,3.0,CASADO,SUP,8185,sim
CLI_1884,bom,58,SP,PROP,3.0,CASADO,Não Informado,7604,sim
CLI_1885,bom,53,SC,PROP,53.0,CASADO,SUP,7090,sim
CLI_1886,bom,28,RJ,PROP,23.0,SOLTEIRO,SUP,6062,nao
CLI_1887,bom,28,RJ,PROP,3.0,SOLTEIRO,Não Informado,4800,sim
CLI_1888,bom,22,RJ,OUTR,23.0,SOLTEIRO,SEC,3973,sim
CLI_1889,bom,18,SP,PROP,8.0,SOLTEIRO,SUP,3969,sim
CLI_1890,mau,36,MG,PROP,3.0,CASADO,SUP,6415,sim
CLI_1891,bom,62,MG,PROP,18.0,CASADO,SUP,8974,nao
CLI_1892,bom,28,RJ,PROP,17.0,SOLTEIRO,Não Informado,5028,sim
CLI_1893,bom,44,RJ,ALUG,2.0,SOLTEIRO,SUP,6756,nao
CLI_1894,mau,30,RJ,OUTR,3.0,SOLTEIRO,SEC,5595,sim
CLI_1895,bom,27,SC,PROP,13.0,CASADO,Não Informado,5260,sim
CLI_1896,mau,27,RJ,Não Informado,12.0,SOLTEIRO,PRIM,5301,sim
CLI_1897,bom,33,RJ,PROP,15.0,SOLTEIRO,Não Informado,5463,sim
CLI_1898,bom,45,RJ,PROP,2.0,SOLTEIRO,SEC,7233,sim
CLI_1899,mau,31,RJ,PROP,17.0,SOLTEIRO,SEC,4838,sim
CLI_1900,bom,29,RJ,ALUG,2.0,SOLTEIRO,SEC,5086,sim
CLI_1901,bom,25,RJ,OUTR,13.0,SOLTEIRO,SEC,5318,sim
CLI_1902,bom,61,SP,PROP,3.0,CASADO,SUP,9009,sim
CLI_1903,bom,25,SP,PROP,1.0,CASADO,SUP,5006,sim
CLI_1904,mau,45,SP,OUTR,18.0,VIUVO,SEC,6488,sim
CLI_1905,bom,68,SP,PROP,33.0,CASADO,SUP,8607,sim
CLI_1906,bom,27,RJ,Não Informado,12.0,SOLTEIRO,SUP,5734,sim
CLI_1907,bom,31,RJ,OUTR,5.0,SOLTEIRO,SUP,6203,nao
CLI_1908,bom,70,SC,PROP,30.0,CASADO,PRIM,9664,sim
CLI_1909,bom,33,RJ,OUTR,31.0,SOLTEIRO,SUP,5326,sim
CLI_1910,bom,60,SC,PROP,8.0,CASADO,SUP,8420,sim
CLI_1911,bom,25,RJ,PROP,12.0,SOLTEIRO,Não Informado,4628,sim
CLI_1912,bom,49,RJ,PROP,9.0,SOLTEIRO,SUP,7727,sim
CLI_1913,bom,47,MG,PROP,9.0,CASADO,SUP,7002,sim
CLI_1914,bom,29,SP,PROP,5.0,CASADO,PRIM,6048,nao
CLI_1915,mau,43,SP,PROP,5.0,CASADO,SUP,6765,nao
CLI_1916,mau,21,RJ,PROP,11.0,SOLTEIRO,Não Informado,3626,nao
CLI_1917,bom,54,SP,PROP,24.0,CASADO,SEC,7141,sim
CLI_1918,bom,22,RJ,OUTR,23.0,SOLTEIRO,SEC,3845,sim
CLI_1919,mau,54,SP,PROP,20.0,CASADO,PRIM,7078,nao
CLI_1920,mau,24,RJ,OUTR,8.0,SOLTEIRO,SUP,5583,sim
CLI_1921,bom,50,SP,PROP,13.0,CASADO,SEC,7511,sim
CLI_1922,bom,40,RJ,PROP,35.0,SOLTEIRO,Não Informado,5981,sim
CLI_1923,bom,49,SP,PROP,6.0,CASADO,SEC,6722,sim
CLI_1924,bom,61,SC,PROP,26.0,CASADO,PRIM,8461,nao
CLI_1925,bom,68,SC,PROP,26.0,CASADO,SUP,9576,sim
CLI_1926,bom,24,SP,ALUG,13.0,CASADO,SEC,4009,nao
CLI_1927,bom,32,RJ,PROP,20.0,SOLTEIRO,SUP,4829,sim
CLI_1928,bom,32,RJ,PROP,2.0,SOLTEIRO,Não Informado,5125,sim
CLI_1929,bom,58,SP,PROP,3.0,CASADO,Não Informado,8857,sim
CLI_1930,mau,23,SP,PROP,10.0,CASADO,SEC,4898,sim
CLI_1931,mau,26,RJ,ALUG,1.0,SOLTEIRO,SUP,4417,sim
CLI_1932,mau,22,RJ,Não Informado,20.0,SOLTEIRO,PRIM,3830,sim
CLI_1933,bom,32,RJ,PROP,14.0,SOLTEIRO,SUP,4992,sim
CLI_1934,bom,22,RJ,OUTR,4.0,SOLTEIRO,SEC,5492,nao
CLI_1935,mau,46,SC,PROP,11.0,CASADO,Não Informado,6699,sim
CLI_1936,mau,32,RJ,PROP,16.0,SOLTEIRO,SUP,5692,sim
CLI_1937,bom,37,RJ,PROP,10.0,SOLTEIRO,SEC,5664,sim
CLI_1938,bom,67,SP,PROP,36.0,CASADO,Não Informado,8279,sim
CLI_1939,bom,26,RJ,PROP,16.0,SOLTEIRO,SUP,4703,sim
CLI_1940,bom,29,RJ,PROP,20.0,SOLTEIRO,Não Informado,5547,sim
CLI_1941,mau,42,SP,PROP,2.0,CASADO,PRIM,6617,sim
CLI_1942,bom,32,RJ,PROP,20.0,SOLTEIRO,SUP,5992,sim
CLI_1943,bom,36,SP,ALUG,1.0,CASADO,SEC,6586,sim
CLI_1944,bom,24,RJ,ALUG,11.0,SOLTEIRO,SEC,5239,sim
CLI_1945,bom,31,RJ,PROP,32.0,SOLTEIRO,SUP,5700,sim
CLI_1946,mau,58,SC,PROP,5.0,CASADO,SUP,8794,nao
CLI_1947,bom,50,SP,PROP,11.0,CASADO,SEC,8141,sim
CLI_1948,bom,45,SP,OUTR,18.0,VIUVO,SEC,6038,sim
CLI_1949,bom,49,SP,PROP,20.0,CASADO,SUP,6728,sim
CLI_1950,bom,29,SC,PROP,27.0,CASADO,SUP,4712,sim
CLI_1951,bom,25,RJ,OUTR,13.0,SOLTEIRO,SEC,5084,sim
CLI_1952,bom,39,SC,PROP,12.0,CASADO,SUP,5497,sim
CLI_1953,bom,59,SC,PROP,20.0,CASADO,Não Informado,8252,sim
CLI_1954,bom,33,RJ,PROP,15.0,SOLTEIRO,Não Informado,5365,sim
CLI_1955,bom,27,RJ,ALUG,1.0,SOLTEIRO,SUP,4775,sim
CLI_1956,bom,36,SP,ALUG,1.0,CASADO,SEC,5283,nao
CLI_1957,mau,47,MG,PROP,3.0,CASADO,SUP,7448,nao
CLI_1958,bom,33,RJ,PROP,30.0,SOLTEIRO,SEC,6230,sim
CLI_1959,bom,28,RJ,OUTR,3.0,SOLTEIRO,SUP,4487,sim
CLI_1960,bom,21,SP,ALUG,3.0,CASADO,SEC,4200,sim
CLI_1961,mau,29,RJ,PROP,12.0,SOLTEIRO,SUP,4691,sim
CLI_1962,bom,24,RJ,PROP,1.0,SOLTEIRO,SEC,4844,sim
CLI_1963,bom,25,RJ,PROP,11.0,SOLTEIRO,SUP,5146,sim
CLI_1964,bom,44,SP,PROP,17.0,CASADO,SUP,6731,sim
CLI_1965,bom,63,RJ,PROP,50.0,SOLTEIRO,SUP,8649,sim
CLI_1966,bom,40,RJ,ALUG,7.0,SOLTEIRO,SEC,7177,sim
CLI_1967,bom,42,RJ,PROP,2.0,SOLTEIRO,SEC,6166,sim
CLI_1968,bom,42,MG,PROP,5.0,CASADO,SUP,5928,sim
CLI_1969,mau,42,SP,PROP,2.0,CASADO,Não Informado,7142,sim
CLI_1970,bom,29,RJ,PROP,20.0,SOLTEIRO,Não Informado,5834,sim
CLI_1971,bom,43,RJ,PROP,10.0,SOLTEIRO,SUP,5925,sim
CLI_1972,bom,54,SC,ALUG,5.0,CASADO,SEC,7287,sim
CLI_1973,bom,26,RJ,PROP,24.0,SOLTEIRO,SEC,5277,nao
CLI_1974,bom,22,RJ,OUTR,10.0,SOLTEIRO,SUP,3867,sim
CLI_1975,mau,44,SP,PROP,10.0,CASADO,PRIM,6906,sim
CLI_1976,bom,28,RJ,ALUG,3.0,SOLTEIRO,Não Informado,4369,sim
CLI_1977,bom,61,SC,PROP,27.0,CASADO,Não Informado,8552,sim
CLI_1978,bom,43,SC,PROP,3.0,CASADO,SUP,7278,nao
CLI_1979,bom,45,MG,PROP,7.0,CASADO,Não Informado,6790,sim
CLI_1980,bom,32,RJ,PROP,18.0,SOLTEIRO,SUP,5973,sim
CLI_1981,bom,49,SP,PROP,6.0,CASADO,SEC,6862,sim
CLI_1982,bom,32,SP,PROP,10.0,CASADO,SEC,5197,sim
CLI_1983,bom,41,RJ,PROP,10.0,SOLTEIRO,Não Informado,6111,sim
CLI_1984,bom,28,RJ,PROP,5.0,SOLTEIRO,SEC,4892,sim
CLI_1985,bom,34,RJ,PROP,10.0,SOLTEIRO,SUP,6417,sim
CLI_1986,bom,26,RJ,PROP,24.0,SOLTEIRO,SEC,4862,sim
CLI_1987,mau,27,RJ,ALUG,2.0,SOLTEIRO,Não Informado,5008,sim
CLI_1988,mau,26,RJ,ALUG,1.0,SOLTEIRO,SUP,4867,sim
CLI_1989,bom,56,SC,PROP,5.0,CASADO,SUP,7757,sim
CLI_1990,bom,29,SP,PROP,5.0,CASADO,Não Informado,5627,sim
CLI_1991,mau,51,SP,PROP,12.0,CASADO,SEC,7809,sim
CLI_1992,mau,27,RJ,PROP,10.0,SOLTEIRO,SEC,5476,sim
CLI_1993,bom,25,RJ,PROP,7.0,SOLTEIRO,SUP,4261,sim
CLI_1994,bom,31,RJ,PROP,2.0,SOLTEIRO,SUP,5272,sim
CLI_1995,bom,45,SP,PROP,16.0,CASADO,SUP,7585,sim
CLI_1996,bom,61,SC,PROP,26.0,CASADO,SEC,8379,sim
CLI_1997,mau,28,RJ,PROP,10.0,SOLTEIRO,PRIM,4652,sim
CLI_1998,mau,24,RJ,OUTR,8.0,SOLTEIRO,SUP,5323,sim
CLI_1999,bom,33,RJ,OUTR,31.0,SOLTEIRO,SUP,5541,sim
CLI_2000,mau,34,SC,PROP,4.0,CASADO,Não Informado,6633,sim
CLI_2001,mau,54,MG,PROP,11.0,CASADO,Não Informado,7135,sim
CLI_2002,mau,89,MG,PROP,4.0,CASADO,PRIM,10444,nao
CLI_2003,bom,26,RJ,PROP,15.0,SOLTEIRO,SEC,5711,sim
CLI_2004,mau,35,MG,PROP,10.0,CASADO,PRIM,5122,sim
CLI_2005,mau,68,SC,PROP,26.0,CASADO,SUP,8341,sim
CLI_2006,mau,35,MG,PROP,10.0,CASADO,SUP,6439,sim
CLI_2007,bom,57,MG,PROP,20.0,CASADO,SUP,7455,sim
CLI_2008,bom,37,SC,PROP,21.0,CASADO,SUP,5947,sim
CLI_2009,bom,71,SC,PROP,20.0,CASADO,SUP,9556,sim
CLI_2010,mau,39,MG,PROP,5.0,CASADO,SUP,5807,sim
CLI_2011,bom,47,SC,PROP,17.0,CASADO,SEC,7873,sim
CLI_2012,mau,26,SC,PROP,3.0,CASADO,SUP,4637,sim
CLI_2013,bom,25,SC,PROP,5.0,CASADO,SEC,4169,sim
CLI_2014,mau,37,MG,PROP,12.0,CASADO,Não Informado,6396,sim
CLI_2015,mau,49,MG,PROP,18.0,CASADO,SUP,7279,sim
CLI_2016,mau,69,SC,PROP,20.0,CASADO,SUP,10157,sim
CLI_2017,bom,31,RJ,PROP,28.0,SOLTEIRO,PRIM,4654,sim
CLI_2018,bom,37,MG,PROP,12.0,CASADO,Não Informado,6712,sim
CLI_2019,bom,43,MG,PROP,13.0,CASADO,SEC,6595,sim
CLI_2020,mau,49,MG,PROP,14.0,CASADO,SEC,6665,sim
CLI_2021,bom,31,RJ,PROP,28.0,SOLTEIRO,PRIM,4896,sim
CLI_2022,mau,28,MG,PROP,6.0,CASADO,SEC,6078,sim
CLI_2023,mau,37,SC,ALUG,7.0,CASADO,SUP,5859,sim
CLI_2024,mau,30,MG,PROP,29.0,CASADO,SUP,6259,sim
CLI_2025,bom,53,MG,PROP,10.0,CASADO,SEC,6812,sim
CLI_2026,bom,47,MG,PROP,8.0,CASADO,SUP,7229,sim
CLI_2027,bom,41,MG,PROP,6.0,CASADO,SEC,5836,sim
CLI_2028,bom,47,MG,PROP,8.0,CASADO,SEC,7448,nao
CLI_2029,bom,56,SC,PROP,5.0,CASADO,SUP,8681,sim
CLI_2030,bom,43,MG,PROP,11.0,CASADO,SUP,6214,nao
CLI_2031,mau,48,MG,PROP,8.0,CASADO,SUP,6532,sim
CLI_2032,bom,27,RJ,PROP,27.0,SOLTEIRO,SEC,4547,sim
CLI_2033,mau,78,SC,PROP,4.0,CASADO,SEC,9342,sim
CLI_2034,bom,39,MG,PROP,6.0,CASADO,SEC,7185,sim
CLI_2035,bom,67,SP,PROP,10.0,CASADO,SUP,9935,sim
CLI_2036,mau,41,SC,PROP,12.0,CASADO,SUP,6756,sim
CLI_2037,mau,38,MG,PROP,10.0,CASADO,Não Informado,6991,sim
CLI_2038,mau,52,MG,PROP,17.0,CASADO,SEC,7706,sim
CLI_2039,bom,52,MG,PROP,16.0,CASADO,SEC,6859,sim
CLI_2040,bom,33,MG,PROP,20.0,CASADO,SEC,5714,sim
CLI_2041,mau,43,MG,PROP,5.0,CASADO,Não Informado,7448,sim
CLI_2042,bom,69,SC,PROP,20.0,CASADO,SUP,8922,sim
